,, Реестр лицензий на розничную продажу алкогольной продукции на территории Астраханской области ,,,,,
,,,,,,по состоянию на 01.01.2012,
Наименование организации,Рег. номер,ИНН,Место нахождения организации,Выдача,Окончание,Место осуществления деятельности,Номенклатура учреждения
"ООО ""Березка""",0660-Кир,3015094279,",414022,,,Астрахань г,,Николая Островского ул,158,1,047",10.12.11,10.12.12, , 
"ООО ""Березка""",012-Ах,3001040643,"с. Болхуны, ул. Базарная, 5, ,",28.06.09,28.06.14,",416523,Астраханская обл,Ахтубинский р-н,,Болхуны с,Базарная ул,5,,",магазин
"ООО ""Березка""",012-Ах,3001040643,"с. Болхуны, ул. Базарная, 5, ,",28.06.09,28.06.14,",416523,Астраханская обл,Ахтубинский р-н,,Болхуны с,Калинина ул,50,,",магазин
"ООО ""Березка""",010-Ах,3001040629,"р. п. Капустин Яр,  Рыночная, 47, ,",28.06.09,28.06.14,",416510,Астраханская обл,Ахтубинский р-н,,Капустин Яр с,Рыночная ул,47,,",магазин
"ООО ""Берекет""",069-Н,3008012719,",416130,Астраханская обл,Наримановский р-н,,Солянка с,Ленина ул,26,,",07.06.11,07.06.12,",414056,Астраханская обл,,Астрахань г,,Татищева ул,61,,",магазин
"ООО ""Беркут""",0654-Кир,3015093236,",414000,,,Астрахань г,,Красная Набережная ул,231,2,47",26.09.11,26.09.12,",414024,,,Астрахань г,,Боевая ул,25,,",предпрятие общественного питания
"ООО ""Бир Хаус""",0617-Кир,3015084979,"414000, Астрахань г, Ленина ул/Кирова ул./Кр. Знамени ул., д.11/27/12",04.12.09,04.12.14,"414000, Астрахань г, Ленина ул/Кирова ул./кр.Знамени ул., д.11/27/12",предпрятие общественного питания
"ООО ""Бирченко И.К.""",0531-Сов,3017046993,"г. Астрахань, пр. Н. Островского, 2А, ,",25.07.09,25.07.14,"414000, Астраханская обл, Астрахань г, проезд Николая Островского, д 2 ""а""",магазин
"ООО ""Богдо""",0520-Кир,3015073511,"г. Астрахань, ул. Советской Милиции, 4, , 15",12.09.09,12.09.14,",414057,Астраханская обл,,Астрахань г,,Космонавтов ул,8,,",предпрятие общественного питания
"ООО ""Бон Аппети""",0694-Сов,3017066118,",414024,,,Астрахань г,,Набережная Приволжкого Затона ул,17,1,",10.08.11,10.08.12,",414024,,,Астрахань г,,Набережная Приволжкого Затона ул,17,1,",магазин
"ООО ""Бон Тон""",0396-Лен,3018311429,"г. Астрахань,  Максаковой, 12""а"", , 81",12.09.09,12.09.14,",414004,Астраханская обл,,Астрахань г,,Зеленгинская ул,55,,",магазин
"ООО ""Бонус""",0329-Лен,3016048966,"г. Астрахань,  1-я Перевозная, 120""В"", ,",18.06.09,14.06.14,",414057,Астраханская обл,,Астрахань г,,Краснодарская ул,43б,,",магазин
"ООО ""Бонус""",0329-Лен,3016048966,"г. Астрахань,  1-я Перевозная, 120""В"", ,",18.06.09,14.06.14,",414052,Астраханская обл,,Астрахань г,,Перевозная 1-я ул,120 ""в"",,",магазин
"ООО ""Боцман плюс""",0571-Кир,3015080090,"414000, Астрахань г., ул. Советская/ Чернышевского, д.8/7",06.12.07,06.12.12,"414000, Астрахань г., ул. Советская/ Чернышевского, д.8/7",предпрятие общественного питания
"ООО ""Бриг-2004""",0532-Сов,3017039065,"г. Астрахань, ул. Боевая, 49, ,",27.07.11,27.07.12,",416130,Астраханская обл,Наримановский р-н,,Солянка с,Оптовая,2,в,",магазин
"ООО ""Бриг-2004""",0532-Сов,3017039065,"г. Астрахань, ул. Боевая, 49, ,",27.07.11,27.07.12,",414041,,,Астрахань г,,Рыбинская ул,27,,",магазин
"ООО ""Бриг-2004""",0532-Сов,3017039065,"г. Астрахань, ул. Боевая, 49, ,",27.07.11,27.07.12,",414011,,,Астрахань г,,Славянская ул,26,,",магазин
"ООО ""Бриз""",006-Х,3010053720,"с. Селитренное,  Некрасова, 9, ,",01.05.09,01.05.14,",416022,Астраханская обл,Харабалинский р-н,,Селитренное с,Советская ул,87 ""а"",,",магазин
"ООО ""Бриз""",006-Х,3010053720,"с. Селитренное,  Некрасова, 9, ,",01.05.09,01.05.14,",416022,Астраханская обл,Харабалинский р-н,,Селитренное с,Чапаева ул,5,,",магазин
"ООО ""БРиФ""",053-П,3015074829,",416464,Астраханская обл,Приволжский р-н,,Татарская Башмаковка с,М.Джалиля ул,58,,",24.07.07,24.07.12,"416462, Астраханская обл, Приволжский р-н,,,Нартовский п, Кирова ул, 2",магазин
"ООО ""БРиФ""",053-П,3015074829,",416464,Астраханская обл,Приволжский р-н,,Татарская Башмаковка с,М.Джалиля ул,58,,",24.07.07,24.07.12,",416464,Астраханская обл,Приволжский р-н,,Татарская Башмаковка с,М.Джалиля ул,116,,",магазин
"ООО ""БРиФ""",053-П,3015074829,",416464,Астраханская обл,Приволжский р-н,,Татарская Башмаковка с,М.Джалиля ул,58,,",24.07.07,24.07.12,",416464,Астраханская обл,Приволжский р-н,,Стеклозавода п,Ленина ул,15,,", 
"ООО ""Брони""",0341-Лен,3016049455,"г. Астрахань, ул. Савушкина, 50, 1",20.09.11,01.07.14,"414000, Астрахань г, Шаумяна ул/Кирова ул,51/33",предпрятие общественного питания
"ООО ""Брони""",0341-Лен,3016049455,"г. Астрахань, ул. Савушкина, 50, 1",20.09.11,01.07.14,",414026,,,Астрахань г,,Магистральная ул,34,,",предпрятие общественного питания
"ООО ""Брони""",0341-Лен,3016049455,"г. Астрахань, ул. Савушкина, 50, 1",01.07.09,01.07.14,"414000, Астрахань г, Шаумяна/Кирова ул, д.51/33",предпрятие общественного питания
"ООО ""Бумеранг""",049-Ах,3001730132,",416522,Астраханская обл,Ахтубинский р-н,,Ново-Николаевка с,Молодежная ул,20,,",25.05.11,25.05.12,",416522,Астраханская обл,Ахтубинский р-н,,Ново-Николаевка с,Школьный пер,2 ""а"",,",магазин
"ООО ""Буржуй""",0354-Тр,3023001052,",414016,,,Астрахань г,,Чкалова ул,10,,",10.03.11,10.03.12,",414016,,,Астрахань г,,Чкалова ул,10,,",магазин
"ООО ""БФ""",0659-Кир,3016066355, ,12.12.11,12.12.12, , 
"ООО ""Бытсервис""",0556-Сов,3017047041,",414000,,,Астрахань г,,Дантона ул,11,,",26.10.09,26.10.14,"414000, Астрахань г, Дантона ул/Фиолетова, д.11/42",предпрятие общественного питания
"ООО ""Валентина""",0524-Сов,3017046055,"г. Астрахань,  Плещеева, 117, ,",21.07.09,21.07.14,",414021,,,Астрахань г,,Боевая ул,132,,",предпрятие общественного питания
"ООО ""Валентина""",0524-Сов,3017046055,"г. Астрахань,  Плещеева, 117, ,",26.10.10,21.07.14,",414000,,,Астрахань г,,Плещеева ул,,,",магазин
"ООО ""Валентина""",0524-Сов,3017046055,"г. Астрахань,  Плещеева, 117, ,",26.10.10,21.07.14,",414021,,,Астрахань г,,Боевая ул,132,,",предпрятие общественного питания
"ООО ""Валентина""",0524-Сов,3017046055,"г. Астрахань,  Плещеева, 117, ,",26.10.10,21.07.14,",414000,,,Астрахань г,,Красная Набережная ул,171,,",предпрятие общественного питания
"ООО ""Валентина""",0524-Сов,3017046055,"г. Астрахань,  Плещеева, 117, ,",21.07.09,21.07.14,",414000,,,Астрахань г,,Плещеева ул,117,,",магазин
"ООО ""Валерия""",081-И,3021000110,",416351,Астраханская обл,Икрянинский р-н,,Трудфронт с,Кирова ул,2 ""а"",,",17.11.11,17.11.16,",416351,Астраханская обл,Икрянинский р-н,,Трудфронт с,Кирова ул,2 ""а"",,",магазин
"ООО ""Валерия""",024-Н,3008010888,"с. Старокучергановка, ул. Победы, 82, ,",01.07.09,01.07.14,",416101,Астраханская обл,Наримановский р-н,,Старокучергановка с,Победы ул,82,,",магазин
"ООО ""Валкос""",0600-Сов,3017053920,",414024,,,Астрахань г,,Ахшарумова ул,6,,75",01.04.11,22.12.12,",416456,Астраханская обл,Приволжский р-н,,Новоначаловский п,Шоссейная,26 ""б"",,",магазин
"ООО ""Ваниль""",0527-Кир,3017042565,"г. Астрахань, ул. Желябова, 37, ,",30.09.11,30.09.12,",414000,,,Астрахань г,,Щепной пер/Адмиралтейская,5/35,,",предпрятие общественного питания
"ООО ""Ванта""",0446-Кир,3015071592,"г. Астрахань,  Курская, 80, , 126",01.07.09,01.07.14,",414004,,,Астрахань г,,Рылеева ул,32 ""а"",,",магазин
"ООО ""Варвакис""",0528-Кир,3015073840,"г. Астрахань,  Мечникова/ Лычманова, 28/42""а"", ,",06.10.09,06.10.14,"414000, Астраханская обл, Астрахань г, ул. Мечникова/Лычманова, д. 28/42 ""а""",магазин
"ООО ""Вартанян""",0341-Тр,3018316770,",414016,,,Астрахань г,,Волоколамская ул,5,,",24.12.09,24.12.14,",414016,,,Астрахань г,,Волоколамская ул,5,,",магазин
"ООО ""Вега""",0312-Лен,3016048290,"г. Астрахань, ул. Надзянова, 52",10.10.08,10.10.13,",414004,,,Астрахань г,,Софьи Перовской ул,79 ""а"",,",магазин
"ООО ""Вега""",0312-Лен,3016048290,"г. Астрахань, ул. Надзянова, 52",10.10.08,10.10.13,",414032,,,Астрахань г,,Аксакова ул,13 ""а"",,",магазин
"ООО ""Веда""",0293-Лен,3016047264,"г. Астрахань, ул. Бульварная, 6 ""В"", ,",29.12.08,29.12.13,",414032,,,Астрахань г,,Бульварная ул,6 ""в"",,",магазин
"ООО ""Веда""",0293-Лен,3016047264,"г. Астрахань, ул. Бульварная, 6 ""В"", ,",29.12.08,29.12.13,",414032,,,Астрахань г,,Жилая ул,12,,",магазин
"ООО ""Веда""",0293-Лен,3016047264,"г. Астрахань, ул. Бульварная, 6 ""В"", ,",29.12.08,29.12.13,",414032,,,Астрахань г,,Жилая ул,10 ""б"",,",магазин
"ООО ""Века""",0432-Кир,3015071088,"г. Астрахань, ул. В.Ноздрина, 67, , 1",21.03.09,21.03.14,"414000, Астрахань г, В. Ноздрина, д.67",магазин
"ООО ""Вектор""",002-П,3015070849,",416457,Астраханская обл,Приволжский р-н,,Килинчи с,Ленина ул,1,,",03.02.11,03.02.12,",416457,Астраханская обл,Приволжский р-н,,Килинчи с,Ленина ул,1,,",магазин
"ООО ""Велена""",017-К,3005310481,",416300,Астраханская обл,,Камызяк г,,Поперечная ул,4,,",05.07.09,05.07.14,"416331, Астраханская обл, Камызякский р-н, Гандурино с, ул. Молодежная д.20 ""а""",магазин
"ООО ""Велес""",0388-Лен,3016050010,"г. Астрахань, ул. Чехова, 103, , 110",12.08.11,12.08.14,",414014,,,Астрахань г,,Костина ул,4,,",магазин
"ООО ""Велес""",0388-Лен,3016050010,"г. Астрахань, ул. Чехова, 103, , 110",12.08.11,12.08.14,",414028,,,Астрахань г,,Адмирала Нахимова ул,237 ""а"",,",магазин
"ООО ""Вера""",028-В,3002007494,",416170,Астраханская обл,,,Володарский пгт,Маяковского ул,1,,",07.11.09,07.11.14,",416170,Астраханская обл,,,Володарский пгт,Маяковского ул,1,,",магазин
"ООО ""Вера""",002-Е,3003005806,"с. Замьяны,  Андрианова, 4, , 1",26.05.07,26.05.12,",416206,Астраханская обл,Енотаевский р-н,,Замьяны с,Кирова ул,26,а,",магазин
"ООО ""Верасы""",0622-Кир,3015065912,",414000,,,Астрахань г,,Красная Набережная ул,4 ""а"",,",08.02.10,08.02.15,",414000,,,Астрахань г,,Красная Набережная ул,4 ""а"",,",предпрятие общественного питания
"ООО ""Верна""",074-Н,3024000894,",416109,Астраханская обл,Наримановский р-н,,Трусово п,Школьная ул,15 ""а"",,",01.08.11,01.08.12,",416109,Астраханская обл,Наримановский р-н,,Трусово п,Школьная ул,15 ""а"",,",магазин
"ООО ""Версон""",0678-Сов,3017063710,",414057,,,Астрахань г,,Воробьева проезд,7,,",19.01.11,19.01.12,",414057,,,Астрахань г,,Воробьева проезд,7,,",магазин
"ООО ""Веселый дачник""",009-П,3009014282,"п. Кирпичного завода №1, ул. 40 лет ВЛКСМ, 159, ,",06.05.09,06.05.14,",416459,Астраханская обл,Приволжский р-н,,Кирпичного Завода N1 п,40 лет ВЛКСМ ул,159,,",магазин
"ООО ""Весна""",0610-Сов,3017044354,",414052,,,Астрахань г,,Социалистическая ул,31,,",22.05.08,22.05.13,",414022,,,Астрахань г,,Николая Островского ул,158,1,",магазин
"ООО ""Весна""",017-В,3002007409,",416191,Астраханская обл,Володарский р-н,,Тишково с,Павла Мурыгина ул,18,,",01.07.09,01.07.14,",416191,Астраханская обл,Володарский р-н,,Тишково с,Павла Мурыгина ул,18,,",магазин
"ООО ""Весна""",044-Кр,3006008668,",416156,Астраханская обл,Красноярский р-н,,Малый Арал с,Набережная ул,8,г,",14.12.08,19.05.13,",416156,Астраханская обл,Красноярский р-н,,Малый Арал с,Набережная ул,8,г,",магазин
"ООО ""Весна""",044-Кр,3006008668,",416156,Астраханская обл,Красноярский р-н,,Малый Арал с,Набережная ул,8,г,",14.12.08,19.05.13,",416150,Астраханская обл,Красноярский р-н,,Красный Яр с,Спирякина ул,50,в,",магазин
"ООО ""Весна""",0610-Сов,3017044354,",414052,,,Астрахань г,,Социалистическая ул,31,,",27.12.11,22.05.13,",414028,,,Астрахань г,,Адмирала Нахимова ул,93 б,,",магазин
"ООО ""Вета""",009-Е,3003005860,"с. Никольское, ул. Докучаева/Чкалова, 46/1а, ,",04.07.09,04.07.14,",416222,Астраханская обл,Енотаевский р-н,,Никольское с,Московская ул,88 ""а"",,",магазин
"ООО ""Вета""",009-Е,3003005860,"с. Никольское, ул. Докучаева/Чкалова, 46/1а, ,",04.07.09,04.07.14,"416222, Астраханская обл, Енотаевский р-н, Никольское с. ул. М. Горького/ Московская, д.82/25 ""а""",магазин
"ООО ""Взморье""",095-К,3005007319,",416323,Астраханская обл,Камызякский р-н,,Кировский пгт,Народная ул,9,,8",06.04.09,06.04.14,"416323, Астраханская обл, Камызякский р-н, Станья п, Кулагинский банк, плавучая гостиница, база отдыха","база отдыха, кафе"
"ООО ""Виво""",0599-Сов,3017053038,",414028,,,Астрахань г,,Адмирала Нахимова ул,115,,70",18.12.07,18.12.12,",414000,,,Астрахань г,,Советской Милиции ул,15,,",магазин
"ООО ""ВИВО""",025-Ч,3011006673,",416247,Астраханская обл,Черноярский р-н,,Солодники с,Ленинская ул,9,,",14.08.08,14.08.13,",416247,Астраханская обл,Черноярский р-н,,Солодники с,Ленинская ул,9,,",магазин
"ООО ""Визит""",043-Кр,3006008481,",416152,Астраханская обл,Красноярский р-н,,Топал п,Мира ул,21,,3",18.02.08,18.02.13,",416152,Астраханская обл,Красноярский р-н,,Комсомольский п,Комсомольская ул,56,а,",магазин
"ООО ""Визит""",0426-Лен,3016052360,",414052,,,Астрахань г,,Даргомыжского ул,16,,",15.05.07,15.05.12,",414038,,,Астрахань г,,Бондарная 8-я ул,2,,",магазин
"ООО ""Визит""",048-Кр,3006008763,",416150,Астраханская обл,,,Красный Яр с,Советская ул,55,,",20.09.08,20.09.13,",416150,Астраханская обл,,,Красный Яр с,Советская ул,55,,",магазин
"ООО ""Визит""",053-Ах,3022001162,",416501,Астраханская обл,,Ахтубинск г,,Жуковского ул,15,,34",24.12.11,24.12.12,",416511,Астраханская обл,Ахтубинский р-н,,Покровка с,Октябрьская ул,21 ""а"",,",магазин
"ООО ""Визит""",053-Ах,3022001162,",416501,Астраханская обл,,Ахтубинск г,,Жуковского ул,15,,34",24.12.11,24.12.12,",416511,Астраханская обл,Ахтубинский р-н,,Покровка с,Школьная ул,7,,",магазин
"ООО ""Виктория""",0587-Сов,3017051545,",414057,,,Астрахань г,,Фунтовское ш,16,,",19.07.07,19.07.12,",414057,,,Астрахань г,,Фунтовское ш,16,,",магазин
"ООО ""Виктория""",011-Х,3010054000,"с. Сасыколи, ул. Советская, 35, ,",02.09.09,30.12.13,",416015,Астраханская обл,Харабалинский р-н,,Кочковатка с,Колхозная ул,1,,",магазин
"ООО ""Виктория""",0248-Тр,3018311860,"г. Астрахань, ул. Чкалова, 71, ,",01.07.09,01.07.14,",414016,,,Астрахань г,,Чкалова ул,71,,",магазин
"ООО ""Виктория""",011-Х,3010054000,"с. Сасыколи, ул. Советская, 35, ,",02.09.09,30.12.13,",416013,Астраханская обл,Харабалинский р-н,,Сасыколи с,Почтовая ул,19,,",магазин
"ООО ""Виктория""",0248-Тр,3018311860,"г. Астрахань, ул. Чкалова, 71, ,",01.07.09,01.07.14,",414017,,,Астрахань г,,Ростовский пер,13,,",магазин
"ООО ""Виктория""",011-Х,3010054000,"с. Сасыколи, ул. Советская, 35, ,",02.09.09,30.12.13,",416013,Астраханская обл,Харабалинский р-н,,Сасыколи с,Советская ул,7,а,",магазин
"ООО ""Виктория""",0374-Лен,3016049416,"г. Астрахань, ул. Ботвина, 24, , 89",30.07.07,30.07.12,",414040,,,Астрахань г,,Анри Барбюса ул,36,,",магазин
"ООО ""Виктория""",0353-Тр,3023000588,"414000, Астраханская обл, Астрахань г, ул. Водников, д. 21, кв. 34",20.01.11,20.01.12,"414000, Астраханская обл, Астрахань г, ул. 2-я Тувинская/пер. Бакинский, д. 45/54",магазин
"ООО ""Виктория""",044-К,3005005424,",416330,Астраханская обл,Камызякский р-н,,Образцово-Травино с,Пушкина ул,43,,",03.06.07,03.06.12,",416330,Астраханская обл,Камызякский р-н,,Образцово-Травино с,Восточная ул,3,,",магазин
"ООО ""Виктория""",0608-Сов,3017054698,",414000,Астраханская обл,,Астрахань г,,Мечникова ул,52,,",01.05.08,01.05.13,",414000,Астраханская обл,,Астрахань г,,Мечникова ул,52,,",магазин
"ООО ""Виктория""",0681-Сов,3017065058,",414024,,,Астрахань г,,Васильковая ул,21,1,24",23.12.11,23.12.12,",414015,,,Астрахань г,,Депутатская ул,2 ""в"",,",магазин
"ООО ""Виктория""",0395-Сов,3017043625,"г. Астрахань, ул. Звездная, 69, , 124",16.11.10,27.09.13,",414024,Астраханская обл,,Астрахань г,,Боевая ул,72,,",предпрятие общественного питания
"ООО ""Виктория""",0395-Сов,3017043625,"г. Астрахань, ул. Звездная, 69, , 124",16.11.10,27.09.13,"414000, Астраханская обл, Астрахань г, ул. Ак. Королева/Ст. Здоровцева, д. 35/1",предпрятие общественного питания
"ООО ""Виктория""",044-К,3005005424,",416330,Астраханская обл,Камызякский р-н,,Образцово-Травино с,Пушкина ул,43,,",03.06.07,03.06.12,",416330,Астраханская обл,Камызякский р-н,,Образцово-Травино с,Хлебникова ул,76,,",магазин
"ООО ""Виктория""",044-К,3005005424,",416330,Астраханская обл,Камызякский р-н,,Образцово-Травино с,Пушкина ул,43,,",03.06.07,03.06.12,",416330,Астраханская обл,Камызякский р-н,,Образцово-Травино с,Хлебникова ул,93,,",магазин
"ООО ""Виктория""",044-К,3005005424,",416330,Астраханская обл,Камызякский р-н,,Образцово-Травино с,Пушкина ул,43,,",03.06.07,03.06.12,"416331, Астраханская обл, Камызякский р-н,,,Гандурино с, Молодежная ул, 21 д",магазин
"ООО ""Виктория""",051-И,3004007933,",416357,Астраханская обл,Икрянинский р-н,,Ильинка пгт,Молодежная ул,8,а,",27.12.11,27.12.16,",416357,Астраханская обл,Икрянинский р-н,,Ильинка пгт,Молодежная ул,8 ""а"",,",магазин
"ООО ""Виктория""",051-И,3004007933,",416357,Астраханская обл,Икрянинский р-н,,Ильинка пгт,Молодежная ул,8,а,",27.12.11,27.12.16,",416357,Астраханская обл,Икрянинский р-н,,Ильинка пгт,Кирова ул,6 ""в"",,",магазин
"ООО ""Виктория""",0529-Сов,3017047323,"г. Астрахань, ул. Боевая, 60А, ,",17.12.07,17.12.12,"414000,  Астрахань г, Набережная Приволжского Затона ул/пл. Свободы, 11/10",магазин
"ООО ""Виктория""",058-П,3009014910,",416110,Астраханская обл,Приволжский р-н,,Растопуловка с,Молодежная ул,65,,",24.12.07,24.12.12,",416110,Астраханская обл,Приволжский р-н,,Растопуловка с,Молодежная ул,65,,",магазин
"ООО ""Виктория""",0681-Сов,3017065058,",414024,,,Астрахань г,,Васильковая ул,21,1,24",23.12.11,23.12.12,",414015,,,Астрахань г,,Депутатская ул,2 в,,",магазин
"ООО ""Виктория""",0473-Кир,3015074096,"г. Астрахань, ул. Б.Алексеева, д.8",01.07.09,01.07.14,",414000,,,Астрахань г,,Бориса Алексеева ул,8,,",магазин
"ООО ""Виктория""",0526-Кир,3015075501,"г. Астрахань,  Р.Люксембург/М. Горького, 2/13, ,",30.09.11,30.09.12,"414000, Астрахань г, Тихий пер/М. Горького, 2/31",магазин
"ООО ""Виктория""",0526-Кир,3015075501,"г. Астрахань,  Р.Люксембург/М. Горького, 2/13, ,",30.09.11,30.09.12,"414038,  Астрахань г, Никольская ул/М. Горького, д.2/13",магазин
"ООО ""Виктория-М""",0451-Кир,3015073938,"г. Астрахань, ул. Куликова, 64, , 73",28.05.10,20.04.12,",414041,,,Астрахань г,,Куликова ул,66,1,",магазин
"ООО ""Виктория-М""",0451-Кир,3015073938,"г. Астрахань, ул. Куликова, 64, , 73",28.05.10,20.04.12,",414041,,,Астрахань г,,Куликова ул,58 ""б"",,",магазин
"ООО ""Виктория-Н""",0324-Тр,3017053327,"414000, Астрахань г, ул. Боевая/ Городская, д.101/1 ""а""",09.02.08,09.02.13,"414000, Астрахань г, ул. Боевая/ Городская, д.101/1 ""а""",магазин
"ООО ""Вилантикс""",043-Н,3008010550,"п. Трусово, ул. Шоссейная, 3, ,",19.10.11,19.10.12,",416109,Астраханская обл,Наримановский р-н,,Трусово п,Шоссейная ул,3,пом 1/10,",магазин
"ООО ""ВиЛарД""",007-Х,3010053825,"г. Харабали, ул. Спортивная, 13, ,",29.03.10,05.05.14,",416010,Астраханская обл,,Харабали г,,Б.Хмельницкого ул,13,,",магазин
"ООО ""ВиЛарД""",007-Х,3010053825,"г. Харабали, ул. Спортивная, 13, ,",29.03.10,05.05.14,",416020,Астраханская обл,Харабалинский р-н,,Тамбовка с,Октябрьская ул,67,,",магазин
"ООО ""ВиЛарД""",007-Х,3010053825,"г. Харабали, ул. Спортивная, 13, ,",29.03.10,05.05.14,",416010,Астраханская обл,,Харабали г,,Гагарина ул,145,б,",магазин
"ООО ""ВиЛарД""",007-Х,3010053825,"г. Харабали, ул. Спортивная, 13, ,",29.03.10,05.05.14,",416010,Астраханская обл,,Харабали г,,12-й кв-л,4,а,",магазин
"ООО ""ВиЛарД""",007-Х,3010053825,"г. Харабали, ул. Спортивная, 13, ,",29.03.10,05.05.14,",416010,Астраханская обл,,Харабали г,,8-й кв-л,15,а,",магазин
"ООО ""ВиЛарД""",007-Х,3010053825,"г. Харабали, ул. Спортивная, 13, ,",29.03.10,05.05.14,",416010,Астраханская обл,,Харабали г,,Волжская ул,77,а,",магазин
"ООО ""ВиЛарД""",007-Х,3010053825,"г. Харабали, ул. Спортивная, 13, ,",29.03.10,05.05.14,",416010,Астраханская обл,,Харабали г,,Советская ул,110,а,",магазин
"ООО ""Вилис""",021-Ах,3001040594,"с. Сокрутовка, ул. Советская, 91, ,",19.07.09,19.07.14,",416524,Астраханская обл,Ахтубинский р-н,,Сокрутовка с,Советская ул,91,,",магазин
"ООО ""Виллария""",006-Н,3008010486,"г. Нариманов,  Строителей, 9, ,",21.03.11,21.03.13,",416110,Астраханская обл,,Нариманов г,,Волжская ул,9 ""а"",,",магазин
"ООО ""Виллария""",006-Н,3008010486,"г. Нариманов,  Строителей, 9, ,",21.03.11,21.03.13,",416110,Астраханская обл,,Нариманов г,,Строителей пр-кт,9,,",предпрятие общественного питания
"ООО ""Винцент""",0644-Кир,3015092955,",414041,,,Астрахань г,,Куликова ул,71 ""а"",,",09.04.11,09.04.12,",414041,,,Астрахань г,,Куликова ул,71 ""а"",,",предпрятие общественного питания
"ООО ""ВИОЛ""",069-К,3023000436,",416300,Астраханская обл,,Камызяк г,,Юбилейная ул,2 ""а"",,",29.12.11,29.12.12,",416300,Астраханская обл,,Камызяк г,,Юбилейная ул,2 ""а"",пом.1,",магазин
"ООО ""ВИОЛ""",068-К,3023000436,",416300,Астраханская обл,,Камызяк г,,Юбилейная ул,2 ""а"",,",29.12.10,29.12.12,",416300,Астраханская обл,,Камызяк г,,Юбилейная ул,2 ""а"",,",магазин
"ООО ""Виола""",038-И,3004007926,"с. Икряное, ул. Советская, 22, б,",20.07.09,20.07.14,",416357,Астраханская обл,Икрянинский р-н,,Ильинка пгт,Кирова ул,6,г,",магазин
"ООО ""Виола""",038-И,3004007926,"с. Икряное, ул. Советская, 22, б,",20.07.09,20.07.14,",416370,Астраханская обл,Икрянинский р-н,,Икряное с,Советская ул,22,б,",магазин
"ООО ""Виола""",038-И,3004007926,"с. Икряное, ул. Советская, 22, б,",20.07.09,20.07.14,"416356, Астраханская обл, Икрянинский р-н, Красные Баррикады пгт, автодорога Астрахань-Махачкала, 33 км",магазин
"ООО ""Виола""",038-И,3004007926,"с. Икряное, ул. Советская, 22, б,",20.07.09,20.07.14,"416356, Астраханская обл, Икрянинский р-н, Красные Баррикады пгт, Торговая пл, д. 5",магазин
"ООО ""Вита""",0466-Сов,3017046224,"г. Астрахань, ул. 2-я Дербентская, 34, , 110",26.06.09,26.06.14,"414009, Астрахань г, ул.Соликамская 2-я /Индустриальная/Днепростроя, д.33/79/68",предпрятие общественного питания
"ООО ""Витязь""",052-Ах,3001041157,",416521,Астраханская обл,Ахтубинский р-н,,Батаевка с,Ленина ул,42,,",09.07.11,09.07.12,",416521,Астраханская обл,Ахтубинский р-н,,Батаевка с,Заречная ул,13,,",магазин
"ООО ""Вишенка""",0505-Лен,3016064622,",414056,,,Астрахань г,,Савушкина ул,12,,41",26.01.11,26.01.12,"414040, Астрахань г, Хлебникова /Коммунистическая,ул, д.5/33",магазин
"ООО ""Вкус, С""",0561-Кир,3015076086,",414014,,,Астрахань г,,Губернатора Анатолия Гужвина пр-кт,12,,",17.08.07,17.08.12,",414014,,,Астрахань г,,Губернатора Анатолия Гужвина пр-кт,12,,",магазин
"ООО ""Владимирский""",018-В,3002007416,",416190,Астраханская обл,Володарский р-н,,Зеленга с,Лесная ул,5,,2",11.06.10,21.07.14,",416190,Астраханская обл,Володарский р-н,,Зеленга с,Школьная ул,7 ""а"",,",магазин
"ООО ""Владимирский""",018-В,3002007416,",416190,Астраханская обл,Володарский р-н,,Зеленга с,Лесная ул,5,,2",11.06.10,21.07.14,",416190,Астраханская обл,Володарский р-н,,Зеленга с,Советская ул,124,,",магазин
"ООО ""Владимирский""",0486-Сов,3017044971,"г. Астрахань, ул. Звездная, 3, ,",01.07.11,01.07.12,",414057,Астраханская обл,,Астрахань г,,Звездная ул,3,,",магазин
"ООО ""Владислав""",0660-Сов,3017062152,",414018,Астраханская обл,,Астрахань г,,Безжонова ул,78 ""а"",,",12.02.10,12.02.15,",414018,Астраханская обл,,Астрахань г,,Безжонова ул,78 ""а"",,",магазин
"ООО ""Влана""",0444-Лен,3016047602,"г. Астрахань, ул. Куйбышева, 45, , 1",16.04.10,07.03.13,"416130, Астраханская обл, Наримановский р-н, Солянка с, ул. Грейдерная, д.3 ""б""",магазин
"ООО ""Влана""",0444-Лен,3016047602,"г. Астрахань, ул. Куйбышева, 45, , 1",16.04.10,07.03.13,",414022,Астраханская обл,,Астрахань г,,Звездная ул,45 ""г"",,",магазин
"ООО ""Влана""",025-Е,3003006052,"416222, Астраханская обл, Енотаевский р-н, Никольское с, ул.Московская/М.Горького, 46/80 ""а""",17.03.07,17.03.12,"416222, Астраханская обл, Енотаевский р-н,,,Никольское с, Московская ул/М.Горького ул, 46/80""а""",магазин
"ООО ""Влана""",0444-Лен,3016047602,"г. Астрахань, ул. Куйбышева, 45, , 1",16.04.10,07.03.13,"416130, Астраханская обл, Наримановский р-н, Солянка с, ул. Грейдерная, 1 ""в""",магазин
